model,classifier,nn_number,epochs,batch-size,learning-rate,optimizer,normalize-features,tense,voice,pronouns,named-entities,sentiment,pos-tags,dep-tags,sentences,domain,sentence-similarity,precision,recall,f1,accuracy
nn,-,2,8,12,0.0001,adam,-,-,+,+,+,-,-,-,-,-,-,0.6260127931769722,0.5872,0.6059855521155831,0.6182
nn,-,2,8,12,0.0001,adam,-,+,-,-,-,-,-,-,-,+,-,0.6040967092008059,0.7196,0.6568090543994158,0.624
nn,-,2,8,12,0.0001,adam,-,+,-,-,-,-,-,-,-,-,-,0.6014376996805112,0.9036,0.7221867007672635,0.6524
nn,-,2,8,12,0.0001,adam,-,+,+,+,+,+,-,-,-,+,-,0.7099056603773585,0.602,0.6515151515151515,0.678
nn,-,2,8,12,0.0001,adam,-,+,-,+,-,-,-,-,-,+,-,0.5417680454176804,0.5344,0.5380587998389046,0.5412
nn,-,2,8,12,0.0001,adam,-,+,-,+,-,-,-,-,-,-,-,0.6190625983013526,0.7872,0.693079767564712,0.6514
nn,-,2,8,12,0.0001,adam,-,+,+,-,+,+,-,-,-,-,-,0.7143559488692232,0.5812,0.6409351565946185,0.6744
nn,-,2,8,12,0.0001,adam,-,+,+,-,+,+,-,-,-,+,-,0.7226849583537481,0.59,0.6496366439110327,0.6818
nn,-,2,8,12,0.0001,adam,-,+,+,+,+,+,-,-,-,-,-,0.7017291066282421,0.5844,0.6377127891750327,0.668
nn,-,2,8,12,0.0001,adam,-,-,+,-,-,-,-,-,-,-,-,0.6077127659574468,0.7312,0.6637618010167029,0.6296
nn,-,2,8,12,0.0001,adam,-,+,-,+,-,+,+,+,-,+,-,0.8874755381604696,0.3628,0.5150482680295286,0.6584
nn,-,2,8,12,0.0001,adam,-,+,-,+,+,+,+,+,-,+,-,0.8677839851024208,0.3728,0.5215444879686625,0.658
nn,-,2,8,12,0.0001,adam,-,+,+,+,-,+,+,+,-,+,-,0.8869828456104945,0.3516,0.5035806359209395,0.6534
nn,-,2,8,12,0.0001,adam,-,+,+,+,+,+,+,+,-,+,-,0.8557409224730128,0.3488,0.4955953395851094,0.645
nn,-,2,8,12,0.0001,adam,-,+,-,-,+,+,+,+,-,+,-,0.852914798206278,0.3804,0.5261410788381743,0.6574
nn,-,3,8,12,0.0001,adam,-,+,+,-,+,-,-,-,-,+,-,0.674802110817942,0.8184,0.7396963123644251,0.712
nn,-,3,8,12,0.0001,adam,-,+,+,-,+,-,-,-,-,-,-,0.6707887700534759,0.8028,0.7308812818645302,0.7044
nn,-,3,8,12,0.0001,adam,-,+,+,+,+,-,-,-,-,+,-,0.6678926075763149,0.7264,0.695918758382832,0.6826
nn,-,3,8,12,0.0001,adam,-,+,-,-,+,-,-,-,-,-,-,0.5951548451548452,0.9532,0.732779827798278,0.6524
nn,-,3,8,12,0.0001,adam,-,+,+,+,+,-,-,-,-,-,-,0.6616693679092382,0.6532,0.6574074074074074,0.6596
nn,-,3,8,12,0.0001,adam,-,+,-,-,+,-,-,-,-,+,-,0.6399432422844981,0.7216,0.6783229930438054,0.6578
nn,-,3,8,12,0.0001,adam,-,+,+,-,-,-,-,-,-,-,-,0.6550883607556368,0.86,0.7436873054306468,0.7036
nn,-,3,8,12,0.0001,adam,-,-,-,+,+,-,-,-,-,-,-,0.6002475247524752,0.97,0.7415902140672782,0.662
nn,-,3,8,12,0.0001,adam,-,-,-,+,+,-,-,-,-,+,-,0.6261127596439169,0.7596,0.6864268931863365,0.653
nn,-,3,8,12,0.0001,adam,-,-,+,-,+,-,-,-,-,+,-,0.6666666666666666,0.8128,0.7325162220620042,0.7032
nn,-,3,8,12,0.0001,adam,-,+,+,+,-,-,-,-,-,-,-,0.6583204930662557,0.6836,0.6707221350078492,0.6644
nn,-,3,8,12,0.0001,adam,-,-,+,-,+,-,-,-,-,-,-,0.6164290563475899,0.7264,0.6669114946749908,0.6372
nn,-,3,8,12,0.0001,adam,-,-,+,+,+,-,-,-,-,+,-,0.6853832442067737,0.6152,0.6483979763912311,0.6664
nn,-,3,8,12,0.0001,adam,-,+,-,+,+,-,-,-,-,-,-,0.6115088835852559,0.9224,0.735448891723808,0.6682
nn,-,3,8,12,0.0001,adam,-,+,-,+,+,-,-,-,-,+,-,0.6350093109869647,0.682,0.6576663452266154,0.645
nn,-,3,8,12,0.0001,adam,-,+,+,+,-,-,-,-,-,+,-,0.6481781376518219,0.6404,0.6442655935613683,0.6464
nn,-,3,8,12,0.0001,adam,-,+,+,-,-,-,-,-,-,+,-,0.6558441558441559,0.6868,0.6709652207893709,0.6632
nn,-,3,8,12,0.0001,adam,-,-,+,+,+,-,-,-,-,-,-,0.630672268907563,0.6004,0.6151639344262295,0.6244
nn,-,3,8,12,0.0001,adam,-,+,-,-,-,-,-,-,-,+,-,0.609338061465721,0.8248,0.7008837525492861,0.648
nn,-,3,8,12,0.0001,adam,-,+,-,-,-,-,-,-,-,-,-,0.5890839144025006,0.98,0.7358462231566302,0.6482
nn,-,3,8,12,0.0001,adam,-,+,+,+,+,+,-,-,-,+,-,0.714572864321608,0.5688,0.6334075723830734,0.6708
nn,-,3,8,12,0.0001,adam,-,+,-,+,-,-,-,-,-,+,-,0.5618597320724981,0.5704,0.5660976578007146,0.5628
nn,-,3,8,12,0.0001,adam,-,+,-,+,-,-,-,-,-,-,-,0.6134380453752182,0.8436,0.7103401818794208,0.656
nn,-,3,8,12,0.0001,adam,-,+,+,-,+,+,-,-,-,-,-,0.7134387351778656,0.5776,0.6383731211317418,0.6728
nn,-,3,8,12,0.0001,adam,-,+,+,-,+,+,-,-,-,+,-,0.7033470884915176,0.6136,0.6554155095065157,0.6774
nn,-,3,8,12,0.0001,adam,-,+,+,+,+,+,-,-,-,-,-,0.6724137931034483,0.5148,0.5831445400996829,0.632
nn,-,3,8,12,0.0001,adam,-,-,+,-,-,-,-,-,-,-,-,0.593126652247056,0.9872,0.7410298753940849,0.655
nn,-,3,8,12,0.0001,adam,-,+,-,+,-,+,+,+,-,+,-,0.8661257606490872,0.3416,0.4899598393574297,0.6444
nn,-,3,8,12,0.0001,adam,-,+,-,+,+,+,+,+,-,+,-,0.869524697110904,0.3732,0.5222502099076406,0.6586
nn,-,3,8,12,0.0001,adam,-,+,+,+,-,+,+,+,-,+,-,0.8609206660137121,0.3516,0.4992899744390798,0.6474
nn,-,3,8,12,0.0001,adam,-,+,+,+,+,+,+,+,-,+,-,0.8705533596837944,0.3524,0.5017084282460136,0.65
nn,-,3,8,12,0.0001,adam,-,+,-,-,+,+,+,+,-,+,-,0.8887700534759359,0.3324,0.48384279475982533,0.6454
nn,-,1,8,12,0.0005,adam,-,+,+,-,+,-,-,-,-,+,-,0.644867221561633,0.6508,0.6478200278717898,0.6462
nn,-,1,8,12,0.0005,adam,-,+,+,-,+,-,-,-,-,-,-,0.6524193548387097,0.6472,0.6497991967871486,0.6512
nn,-,1,8,12,0.0005,adam,-,+,+,+,+,-,-,-,-,+,-,0.6624758220502901,0.548,0.5998248686514885,0.6344
nn,-,1,8,12,0.0005,adam,-,+,-,-,+,-,-,-,-,-,-,0.5771144278606966,0.5568,0.5667752442996743,0.5744
nn,-,1,8,12,0.0005,adam,-,+,+,+,+,-,-,-,-,-,-,0.6395841355410089,0.6644,0.6517559348636452,0.645
nn,-,1,8,12,0.0005,adam,-,+,-,-,+,-,-,-,-,+,-,0.5777896995708155,0.4308,0.4935838680109992,0.558
nn,-,1,8,12,0.0005,adam,-,+,+,-,-,-,-,-,-,-,-,0.6546497337156902,0.6392,0.6468326249747014,0.651
nn,-,1,8,12,0.0005,adam,-,-,-,+,+,-,-,-,-,-,-,0.6163132137030995,0.7556,0.6788858939802337,0.6426
nn,-,1,8,12,0.0005,adam,-,-,-,+,+,-,-,-,-,+,-,0.6319109461966604,0.6812,0.6556304138594802,0.6422
nn,-,1,8,12,0.0005,adam,-,-,+,-,+,-,-,-,-,+,-,0.660377358490566,0.77,0.7109879963065557,0.687
nn,-,1,8,12,0.0005,adam,-,+,+,+,-,-,-,-,-,-,-,0.6543157894736842,0.6216,0.6375384615384616,0.6466
nn,-,1,8,12,0.0005,adam,-,-,+,-,+,-,-,-,-,-,-,0.5989544436146378,0.6416,0.619544225569718,0.606
nn,-,1,8,12,0.0005,adam,-,-,+,+,+,-,-,-,-,+,-,0.6436851738865161,0.422,0.509784972215511,0.5942
nn,-,1,8,12,0.0005,adam,-,+,-,+,+,-,-,-,-,-,-,0.5802785923753666,0.6332,0.6055853098699311,0.5876
nn,-,1,8,12,0.0005,adam,-,+,-,+,+,-,-,-,-,+,-,0.5926680244399185,0.4656,0.5215053763440861,0.5728
nn,-,1,8,12,0.0005,adam,-,+,+,+,-,-,-,-,-,+,-,0.6310942578548212,0.466,0.5361251725724804,0.5968
nn,-,1,8,12,0.0005,adam,-,+,+,-,-,-,-,-,-,+,-,0.616504854368932,0.508,0.5570175438596491,0.596
nn,-,1,8,12,0.0005,adam,-,-,+,+,+,-,-,-,-,-,-,0.5764397905759162,0.4404,0.49931972789115636,0.5584
nn,-,1,8,12,0.0005,adam,-,+,-,-,-,-,-,-,-,+,-,0.5182186234817814,0.4608,0.4878255346178277,0.5162
nn,-,1,8,12,0.0005,adam,-,+,-,-,-,-,-,-,-,-,-,0.5605423094904161,0.4796,0.5169217503772364,0.5518
nn,-,1,8,12,0.0005,adam,-,+,+,+,+,+,-,-,-,+,-,0.73389651531151,0.556,0.6326809285389167,0.6772
nn,-,1,8,12,0.0005,adam,-,+,-,+,-,-,-,-,-,+,-,0.5492957746478874,0.468,0.5053995680345572,0.542
nn,-,1,8,12,0.0005,adam,-,+,-,+,-,-,-,-,-,-,-,0.590157631680123,0.614,0.601842775926289,0.5938
nn,-,1,8,12,0.0005,adam,-,+,+,-,+,+,-,-,-,-,-,0.6904024767801857,0.5352,0.6029743127534924,0.6476
nn,-,1,8,12,0.0005,adam,-,+,+,-,+,+,-,-,-,+,-,0.7377640391550747,0.5728,0.6448997973429409,0.6846
nn,-,1,8,12,0.0005,adam,-,+,+,+,+,+,-,-,-,-,-,0.6949253731343283,0.4656,0.5576047904191617,0.6306
nn,-,1,8,12,0.0005,adam,-,-,+,-,-,-,-,-,-,-,-,0.6031381553769614,0.6304,0.6164678271073734,0.6078
nn,-,1,8,12,0.0005,adam,-,+,-,+,-,+,+,+,-,+,-,0.9031311154598826,0.3692,0.5241340147643384,0.6648
nn,-,1,8,12,0.0005,adam,-,+,-,+,+,+,+,+,-,+,-,0.9244264507422402,0.274,0.4227090404196236,0.6258
nn,-,1,8,12,0.0005,adam,-,+,+,+,-,+,+,+,-,+,-,0.8805147058823529,0.3832,0.5340022296544037,0.6656
nn,-,1,8,12,0.0005,adam,-,+,+,+,+,+,+,+,-,+,-,0.889662027833002,0.358,0.5105533371363378,0.6568
nn,-,1,8,12,0.0005,adam,-,+,-,-,+,+,+,+,-,+,-,0.889589905362776,0.3384,0.49029266879165456,0.6482
nn,-,2,8,12,0.0005,adam,-,+,+,-,+,-,-,-,-,+,-,0.6424651751794006,0.6088,0.6251797083590059,0.635
nn,-,2,8,12,0.0005,adam,-,+,+,-,+,-,-,-,-,-,-,0.6703296703296703,0.6344,0.6518701191944101,0.6612
nn,-,2,8,12,0.0005,adam,-,+,+,+,+,-,-,-,-,+,-,0.665424430641822,0.6428,0.6539165818921668,0.6598
nn,-,2,8,12,0.0005,adam,-,+,-,-,+,-,-,-,-,-,-,0.5681983953318746,0.6232,0.5944296070202213,0.5748
nn,-,2,8,12,0.0005,adam,-,+,+,+,+,-,-,-,-,-,-,0.633216476774759,0.578,0.604349644500209,0.6216
nn,-,2,8,12,0.0005,adam,-,+,-,-,+,-,-,-,-,+,-,0.5856313497822931,0.6456,0.6141552511415524,0.5944
nn,-,2,8,12,0.0005,adam,-,+,+,-,-,-,-,-,-,-,-,0.6572751833269008,0.6812,0.6690237674327244,0.663
nn,-,2,8,12,0.0005,adam,-,-,-,+,+,-,-,-,-,-,-,0.6349328214971209,0.6616,0.6479921645445641,0.6406
nn,-,2,8,12,0.0005,adam,-,-,-,+,+,-,-,-,-,+,-,0.621,0.7452,0.6774545454545454,0.6452
nn,-,2,8,12,0.0005,adam,-,-,+,-,+,-,-,-,-,+,-,0.6612090680100756,0.63,0.6452273658336747,0.6536
nn,-,2,8,12,0.0005,adam,-,+,+,+,-,-,-,-,-,-,-,0.6433677521842732,0.648,0.6456755679553607,0.6444
nn,-,2,8,12,0.0005,adam,-,-,+,-,+,-,-,-,-,-,-,0.6266782156777826,0.5788,0.6017883135787065,0.617
nn,-,2,8,12,0.0005,adam,-,-,+,+,+,-,-,-,-,+,-,0.6658954187875983,0.5756,0.6174640635056854,0.6434
nn,-,2,8,12,0.0005,adam,-,+,-,+,+,-,-,-,-,-,-,0.60068093385214,0.494,0.542142230026339,0.5828
nn,-,2,8,12,0.0005,adam,-,+,-,+,+,-,-,-,-,+,-,0.5828468792096991,0.5192,0.5491855299344193,0.5738
nn,-,2,8,12,0.0005,adam,-,+,+,+,-,-,-,-,-,+,-,0.6129032258064516,0.4408,0.5127966496044672,0.5812
nn,-,2,8,12,0.0005,adam,-,+,+,-,-,-,-,-,-,+,-,0.6123301985370951,0.4688,0.5310376076121431,0.586
nn,-,2,8,12,0.0005,adam,-,-,+,+,+,-,-,-,-,-,-,0.590625,0.378,0.4609756097560976,0.558
nn,-,2,8,12,0.0005,adam,-,+,-,-,-,-,-,-,-,+,-,0.49593054801953335,0.3656,0.42090720699976975,0.497
nn,-,2,8,12,0.0005,adam,-,+,-,-,-,-,-,-,-,-,-,0.5491585473870682,0.496,0.521227406473308,0.5444
nn,-,2,8,12,0.0005,adam,-,+,+,+,+,+,-,-,-,+,-,0.7314465408805031,0.4652,0.5687041564792176,0.6472
nn,-,2,8,12,0.0005,adam,-,+,-,+,-,-,-,-,-,+,-,0.535277516462841,0.4552,0.492001729355815,0.53
nn,-,2,8,12,0.0005,adam,-,+,-,+,-,-,-,-,-,-,-,0.5793430945785516,0.5856,0.5824547443803461,0.5802
nn,-,2,8,12,0.0005,adam,-,+,+,-,+,+,-,-,-,-,-,0.7071823204419889,0.5632,0.6270318414606991,0.665
nn,-,2,8,12,0.0005,adam,-,+,+,-,+,+,-,-,-,+,-,0.7354466858789626,0.5104,0.6025974025974026,0.6634
nn,-,2,8,12,0.0005,adam,-,+,+,+,+,+,-,-,-,-,-,0.708433734939759,0.4704,0.5653846153846154,0.6384
nn,-,2,8,12,0.0005,adam,-,-,+,-,-,-,-,-,-,-,-,0.6168466522678185,0.5712,0.5931464174454828,0.6082
nn,-,2,8,12,0.0005,adam,-,+,-,+,-,+,+,+,-,+,-,0.9037037037037037,0.3416,0.4957910014513789,0.6526
nn,-,2,8,12,0.0005,adam,-,+,-,+,+,+,+,+,-,+,-,0.9216539717083787,0.3388,0.49546651067563613,0.655
nn,-,2,8,12,0.0005,adam,-,+,+,+,-,+,+,+,-,+,-,0.8992497320471597,0.3356,0.4887853189630061,0.649
nn,-,2,8,12,0.0005,adam,-,+,+,+,+,+,+,+,-,+,-,0.9167686658506732,0.2996,0.45161290322580644,0.6362
nn,-,2,8,12,0.0005,adam,-,+,-,-,+,+,+,+,-,+,-,0.8947858472998138,0.3844,0.5377728035814213,0.6696
nn,-,3,8,12,0.0005,adam,-,+,+,-,+,-,-,-,-,+,-,0.6545615589016829,0.5912,0.6212694409415721,0.6396
nn,-,3,8,12,0.0005,adam,-,+,+,-,+,-,-,-,-,-,-,0.6429879165140974,0.7024,0.6713821449053718,0.6562
nn,-,3,8,12,0.0005,adam,-,+,+,+,+,-,-,-,-,+,-,0.6518898740083995,0.5588,0.6017660995046307,0.6302
nn,-,3,8,12,0.0005,adam,-,+,-,-,+,-,-,-,-,-,-,0.5913715913715913,0.5812,0.5862416784345371,0.5898
nn,-,3,8,12,0.0005,adam,-,+,+,+,+,-,-,-,-,-,-,0.6334675942878066,0.692,0.6614414069967501,0.6458
nn,-,3,8,12,0.0005,adam,-,+,-,-,+,-,-,-,-,+,-,0.5792058943921408,0.566,0.5725268055836537,0.5774
nn,-,3,8,12,0.0005,adam,-,+,+,-,-,-,-,-,-,-,-,0.670641447368421,0.6524,0.6613949716139498,0.666
nn,-,3,8,12,0.0005,adam,-,-,-,+,+,-,-,-,-,-,-,0.6215753424657534,0.726,0.6697416974169741,0.642
nn,-,3,8,12,0.0005,adam,-,-,-,+,+,-,-,-,-,+,-,0.6247109349190618,0.7564,0.6842771847295097,0.651
nn,-,3,8,12,0.0005,adam,-,-,+,-,+,-,-,-,-,+,-,0.6432999523128279,0.5396,0.5869045029366979,0.6202
nn,-,3,8,12,0.0005,adam,-,+,+,+,-,-,-,-,-,-,-,0.6464197530864197,0.5236,0.5785635359116021,0.6186
nn,-,3,8,12,0.0005,adam,-,-,+,-,+,-,-,-,-,-,-,0.6233123312331234,0.554,0.5866158407454469,0.6096
nn,-,3,8,12,0.0005,adam,-,-,+,+,+,-,-,-,-,+,-,0.6554160125588697,0.668,0.661648177496038,0.6584
nn,-,3,8,12,0.0005,adam,-,+,-,+,+,-,-,-,-,-,-,0.5959798994974874,0.4744,0.5282850779510023,0.5764
nn,-,3,8,12,0.0005,adam,-,+,-,+,+,-,-,-,-,+,-,0.5528870720490546,0.4328,0.4855283823199461,0.5414
nn,-,3,8,12,0.0005,adam,-,+,+,+,-,-,-,-,-,+,-,0.6202475685234305,0.5612,0.5892482150356994,0.6088
nn,-,3,8,12,0.0005,adam,-,+,+,-,-,-,-,-,-,+,-,0.5877995642701525,0.5396,0.5626694473409801,0.5806
nn,-,3,8,12,0.0005,adam,-,-,+,+,+,-,-,-,-,-,-,0.604002425712553,0.3984,0.48011569052783803,0.5686
nn,-,3,8,12,0.0005,adam,-,+,-,-,-,-,-,-,-,+,-,0.5240912933220625,0.496,0.509658857377723,0.5228
nn,-,3,8,12,0.0005,adam,-,+,-,-,-,-,-,-,-,-,-,0.5465571205007824,0.5588,0.5526107594936709,0.5476
nn,-,3,8,12,0.0005,adam,-,+,+,+,+,+,-,-,-,+,-,0.7014492753623188,0.484,0.5727810650887574,0.639
nn,-,3,8,12,0.0005,adam,-,+,-,+,-,-,-,-,-,+,-,0.5547309833024119,0.598,0.5755534167468719,0.559
nn,-,3,8,12,0.0005,adam,-,+,-,+,-,-,-,-,-,-,-,0.570414201183432,0.5784,0.5743793445878849,0.5714
nn,-,3,8,12,0.0005,adam,-,+,+,-,+,+,-,-,-,-,-,0.7024271844660194,0.5788,0.6346491228070176,0.6668
nn,-,3,8,12,0.0005,adam,-,+,+,-,+,+,-,-,-,+,-,0.7204472843450479,0.5412,0.6180904522613065,0.6656
nn,-,3,8,12,0.0005,adam,-,+,+,+,+,+,-,-,-,-,-,0.6864244741873805,0.5744,0.6254355400696865,0.656
nn,-,3,8,12,0.0005,adam,-,-,+,-,-,-,-,-,-,-,-,0.6060606060606061,0.68,0.6409048067860509,0.619
nn,-,3,8,12,0.0005,adam,-,+,-,+,-,+,+,+,-,+,-,0.9178947368421052,0.3488,0.5055072463768115,0.6588
nn,-,3,8,12,0.0005,adam,-,+,-,+,+,+,+,+,-,+,-,0.8989784335981839,0.3168,0.4685004436557232,0.6406
nn,-,3,8,12,0.0005,adam,-,+,+,+,-,+,+,+,-,+,-,0.8942115768463074,0.3584,0.5117075956596231,0.658
nn,-,3,8,12,0.0005,adam,-,+,+,+,+,+,+,+,-,+,-,0.9016759776536313,0.3228,0.47540500736377017,0.6438
nn,-,3,8,12,0.0005,adam,-,+,-,-,+,+,+,+,-,+,-,0.8775692582663092,0.3928,0.5426913512019895,0.669
nn,-,1,8,12,0.001,adam,-,+,+,-,+,-,-,-,-,+,-,0.6185344827586207,0.574,0.5954356846473028,0.61
nn,-,1,8,12,0.001,adam,-,+,+,-,+,-,-,-,-,-,-,0.6844805472424113,0.6404,0.6617069642488117,0.6726
nn,-,1,8,12,0.001,adam,-,+,+,+,+,-,-,-,-,+,-,0.6327985739750446,0.568,0.5986509274873524,0.6192
nn,-,1,8,12,0.001,adam,-,+,-,-,+,-,-,-,-,-,-,0.5592133390337751,0.5232,0.5406075635461873,0.5554
nn,-,1,8,12,0.001,adam,-,+,+,+,+,-,-,-,-,-,-,0.6313575525812619,0.6604,0.6455522971652004,0.6374
nn,-,1,8,12,0.001,adam,-,+,-,-,+,-,-,-,-,+,-,0.5768065772392903,0.5332,0.5541467470380378,0.571
nn,-,1,8,12,0.001,adam,-,+,+,-,-,-,-,-,-,-,-,0.6464646464646465,0.64,0.6432160804020101,0.645
nn,-,1,8,12,0.001,adam,-,-,-,+,+,-,-,-,-,-,-,0.6134426229508196,0.7484,0.6742342342342342,0.6384
nn,-,1,8,12,0.001,adam,-,-,-,+,+,-,-,-,-,+,-,0.6224112426035503,0.6732,0.6468101460415067,0.6324
nn,-,1,8,12,0.001,adam,-,-,+,-,+,-,-,-,-,+,-,0.6403785488958991,0.6496,0.6449563145353455,0.6424
nn,-,1,8,12,0.001,adam,-,+,+,+,-,-,-,-,-,-,-,0.6319895968790638,0.5832,0.606615352610776,0.6218
nn,-,1,8,12,0.001,adam,-,-,+,-,+,-,-,-,-,-,-,0.6290956749672346,0.576,0.6013781582793902,0.6182
nn,-,1,8,12,0.001,adam,-,-,+,+,+,-,-,-,-,+,-,0.6256085686465434,0.514,0.5643390425999122,0.6032
nn,-,1,8,12,0.001,adam,-,+,-,+,+,-,-,-,-,-,-,0.6050955414012739,0.57,0.5870236869207003,0.599
nn,-,1,8,12,0.001,adam,-,+,-,+,+,-,-,-,-,+,-,0.5861262665627436,0.6016,0.593762337149625,0.5884
nn,-,1,8,12,0.001,adam,-,+,+,+,-,-,-,-,-,+,-,0.6115843270868825,0.5744,0.5924092409240924,0.6048
nn,-,1,8,12,0.001,adam,-,+,+,-,-,-,-,-,-,+,-,0.6211412535079514,0.5312,0.5726606295817163,0.6036
nn,-,1,8,12,0.001,adam,-,-,+,+,+,-,-,-,-,-,-,0.6040213377102995,0.5888,0.5963135507393152,0.6014
nn,-,1,8,12,0.001,adam,-,+,-,-,-,-,-,-,-,+,-,0.5807527393997142,0.4876,0.5301152424440095,0.5678
nn,-,1,8,12,0.001,adam,-,+,-,-,-,-,-,-,-,-,-,0.5564984368021438,0.4984,0.5258493353028065,0.5506
nn,-,1,8,12,0.001,adam,-,+,+,+,+,+,-,-,-,+,-,0.7317251461988304,0.4004,0.5175801447776629,0.6268
nn,-,1,8,12,0.001,adam,-,+,-,+,-,-,-,-,-,+,-,0.5792801556420234,0.4764,0.5228270412642668,0.5652
nn,-,1,8,12,0.001,adam,-,+,-,+,-,-,-,-,-,-,-,0.5821214713430283,0.5444,0.5626291856138901,0.5768
nn,-,1,8,12,0.001,adam,-,+,+,-,+,+,-,-,-,-,-,0.7014218009478673,0.592,0.6420824295010846,0.67
nn,-,1,8,12,0.001,adam,-,+,+,-,+,+,-,-,-,+,-,0.7338181818181818,0.4036,0.520774193548387,0.6286
nn,-,1,8,12,0.001,adam,-,+,+,+,+,+,-,-,-,-,-,0.718936877076412,0.4328,0.5403245942571785,0.6318
nn,-,1,8,12,0.001,adam,-,-,+,-,-,-,-,-,-,-,-,0.6252319109461967,0.5392,0.5790378006872853,0.608
nn,-,1,8,12,0.001,adam,-,+,-,+,-,+,+,+,-,+,-,0.9041916167664671,0.3624,0.5174186179326099,0.662
nn,-,1,8,12,0.001,adam,-,+,-,+,+,+,+,+,-,+,-,0.8872340425531915,0.3336,0.4848837209302325,0.6456
nn,-,1,8,12,0.001,adam,-,+,+,+,-,+,+,+,-,+,-,0.8353765323992994,0.3816,0.5238879736408567,0.6532
nn,-,1,8,12,0.001,adam,-,+,+,+,+,+,+,+,-,+,-,0.8911798396334479,0.3112,0.4613104061666172,0.6366
nn,-,1,8,12,0.001,adam,-,+,-,-,+,+,+,+,-,+,-,0.8919722497522299,0.36,0.5129666571672841,0.6582
nn,-,2,8,12,0.001,adam,-,+,+,-,+,-,-,-,-,+,-,0.6726618705035972,0.6732,0.6729308276689324,0.6728
nn,-,2,8,12,0.001,adam,-,+,+,-,+,-,-,-,-,-,-,0.6604244694132334,0.6348,0.6473587599428922,0.6542
nn,-,2,8,12,0.001,adam,-,+,+,+,+,-,-,-,-,+,-,0.6039156626506024,0.4812,0.5356188780053428,0.5828
nn,-,2,8,12,0.001,adam,-,+,-,-,+,-,-,-,-,-,-,0.592821304515631,0.6144,0.6034177961107836,0.5962
nn,-,2,8,12,0.001,adam,-,+,+,+,+,-,-,-,-,-,-,0.5797101449275363,0.528,0.5526481055055475,0.5726
nn,-,2,8,12,0.001,adam,-,+,-,-,+,-,-,-,-,+,-,0.5882073228720875,0.4948,0.537475559417771,0.5742
nn,-,2,8,12,0.001,adam,-,+,+,-,-,-,-,-,-,-,-,0.6517655897821187,0.694,0.6722200697404106,0.6616
nn,-,2,8,12,0.001,adam,-,-,-,+,+,-,-,-,-,-,-,0.6211393273850377,0.724,0.6686368673808644,0.6412
nn,-,2,8,12,0.001,adam,-,-,-,+,+,-,-,-,-,+,-,0.6341738803161461,0.674,0.6534807058367268,0.6426
nn,-,2,8,12,0.001,adam,-,-,+,-,+,-,-,-,-,+,-,0.6376210235131397,0.5532,0.5924180766759478,0.6194
nn,-,2,8,12,0.001,adam,-,+,+,+,-,-,-,-,-,-,-,0.6327365728900256,0.4948,0.5553310886644219,0.6038
nn,-,2,8,12,0.001,adam,-,-,+,-,+,-,-,-,-,-,-,0.592205984690327,0.6808,0.6334201711946409,0.606
nn,-,2,8,12,0.001,adam,-,-,+,+,+,-,-,-,-,+,-,0.6207075962539021,0.4772,0.5395748530076888,0.5928
nn,-,2,8,12,0.001,adam,-,+,-,+,+,-,-,-,-,-,-,0.5890238793464599,0.5624,0.5754041334151831,0.585
nn,-,2,8,12,0.001,adam,-,+,-,+,+,-,-,-,-,+,-,0.5892193308550185,0.5072,0.5451418744625968,0.5768
nn,-,2,8,12,0.001,adam,-,+,+,+,-,-,-,-,-,+,-,0.6487376509330406,0.4728,0.5469689958352615,0.6084
nn,-,2,8,12,0.001,adam,-,+,+,-,-,-,-,-,-,+,-,0.6259541984732825,0.5576,0.5898032578802623,0.6122
nn,-,2,8,12,0.001,adam,-,-,+,+,+,-,-,-,-,-,-,0.6318525519848771,0.5348,0.5792894280762565,0.6116
nn,-,2,8,12,0.001,adam,-,+,-,-,-,-,-,-,-,+,-,0.5611729019211324,0.444,0.4957570343903529,0.5484
nn,-,2,8,12,0.001,adam,-,+,-,-,-,-,-,-,-,-,-,0.5418467583497053,0.5516,0.5466798810703667,0.5426
nn,-,2,8,12,0.001,adam,-,+,+,+,+,+,-,-,-,+,-,0.7273982056590752,0.4216,0.5338060268422384,0.6318
nn,-,2,8,12,0.001,adam,-,+,-,+,-,-,-,-,-,+,-,0.5790128577353795,0.5584,0.5685196497658318,0.5762
nn,-,2,8,12,0.001,adam,-,+,-,+,-,-,-,-,-,-,-,0.5691028749567024,0.6572,0.6099870057545944,0.5798
nn,-,2,8,12,0.001,adam,-,+,+,-,+,+,-,-,-,-,-,0.7230522945570971,0.542,0.619570187471422,0.6672
nn,-,2,8,12,0.001,adam,-,+,+,-,+,+,-,-,-,+,-,0.7064846416382252,0.5796,0.6367831245880027,0.6694
nn,-,2,8,12,0.001,adam,-,+,+,+,+,+,-,-,-,-,-,0.685007571933367,0.5428,0.6056683775942869,0.6466
nn,-,2,8,12,0.001,adam,-,-,+,-,-,-,-,-,-,-,-,0.6318458417849898,0.4984,0.5572450805008944,0.604
nn,-,2,8,12,0.001,adam,-,+,-,+,-,+,+,+,-,+,-,0.909853249475891,0.3472,0.5026056745801968,0.6564
nn,-,2,8,12,0.001,adam,-,+,-,+,+,+,+,+,-,+,-,0.9019108280254777,0.2832,0.43105022831050227,0.6262
