model,classifier,nn_number,epochs,batch-size,learning-rate,optimizer,normalize-features,tense,voice,pronouns,named-entities,sentiment,pos-tags,dep-tags,sentences,domain,sentence-similarity,precision,recall,f1,accuracy
traditional,svm,-,-,-,-,-,-,+,+,+,-,+,+,-,-,-,+,0.7290388548057259,0.2852,0.4100057504312823,0.5896
traditional,svm,-,-,-,-,-,-,+,+,+,-,+,+,+,-,-,-,0.7572674418604651,0.4168,0.5376676986584108,0.6416
traditional,svm,-,-,-,-,-,-,+,+,+,-,+,-,+,-,+,+,0.6584022038567493,0.1912,0.296342219466832,0.546
traditional,svm,-,-,-,-,-,-,+,+,+,-,+,-,-,-,+,+,0.5585585585585585,0.2728,0.3665681268476216,0.5286
traditional,svm,-,-,-,-,-,-,+,+,+,-,+,-,+,-,+,-,0.7374551971326165,0.3292,0.4551991150442477,0.606
traditional,svm,-,-,-,-,-,-,+,+,+,-,+,-,+,-,-,+,0.6529492455418381,0.1904,0.2948281201610406,0.5446
traditional,svm,-,-,-,-,-,-,+,+,+,-,+,-,-,-,-,+,0.5729957805907173,0.2716,0.3685210312075984,0.5346
traditional,svm,-,-,-,-,-,-,+,+,+,-,+,-,+,-,-,-,0.6735751295336787,0.312,0.4264625478403498,0.5804
traditional,svm,-,-,-,-,-,-,+,+,+,-,-,+,+,-,+,+,0.7427652733118971,0.2772,0.4037285173317798,0.5906
traditional,svm,-,-,-,-,-,-,+,+,+,-,-,+,-,-,+,+,0.6746724890829694,0.2472,0.3618266978922717,0.564
traditional,svm,-,-,-,-,-,-,+,+,+,-,-,+,+,-,+,-,0.7744186046511627,0.3996,0.5271767810026385,0.6416
traditional,svm,-,-,-,-,-,-,+,+,+,-,-,+,+,-,-,+,0.7361563517915309,0.2712,0.3963753288512131,0.587
traditional,svm,-,-,-,-,-,-,+,+,+,-,-,+,-,-,-,+,0.6789587852494577,0.2504,0.3658679135008766,0.566
traditional,svm,-,-,-,-,-,-,+,+,+,-,-,+,+,-,-,-,0.7434358589647412,0.3964,0.5170884424732585,0.6298
traditional,svm,-,-,-,-,-,-,+,+,+,-,-,-,+,-,+,+,0.6338797814207651,0.1856,0.2871287128712871,0.5392
traditional,svm,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,+,0.5035598705501618,0.3112,0.384672435105068,0.5022
traditional,svm,-,-,-,-,-,-,+,+,+,-,-,-,+,-,+,-,0.703442188879082,0.3188,0.4387558491604734,0.5922
traditional,svm,-,-,-,-,-,-,+,+,+,-,-,-,+,-,-,+,0.6325136612021858,0.1852,0.286509900990099,0.5388
traditional,svm,-,-,-,-,-,-,+,+,+,-,-,-,-,-,-,+,0.5197324414715719,0.3108,0.3889862327909887,0.5118
traditional,svm,-,-,-,-,-,-,+,+,+,-,-,-,+,-,-,-,0.6457975986277873,0.3012,0.4108019639934533,0.568
traditional,svm,-,-,-,-,-,-,+,+,-,+,+,+,+,-,+,+,0.7725366876310272,0.2948,0.4267515923566878,0.604
traditional,svm,-,-,-,-,-,-,+,+,-,+,+,+,-,-,+,+,0.7322175732217573,0.28,0.4050925925925926,0.5888
traditional,svm,-,-,-,-,-,-,+,+,-,+,+,+,+,-,+,-,0.787518573551263,0.424,0.5512220488819553,0.6548
traditional,svm,-,-,-,-,-,-,+,+,-,+,+,+,+,-,-,+,0.7660695468914647,0.2908,0.4215714699913018,0.601
traditional,svm,-,-,-,-,-,-,+,+,-,+,+,+,-,-,-,+,0.72840790842872,0.28,0.4045073678127709,0.5878
traditional,svm,-,-,-,-,-,-,+,+,-,+,+,+,+,-,-,-,0.7540029112081513,0.4144,0.5348477026329375,0.6396
traditional,svm,-,-,-,-,-,-,+,+,-,+,+,-,+,-,+,+,0.667590027700831,0.1928,0.2991930477963997,0.5484
traditional,svm,-,-,-,-,-,-,+,+,-,+,+,-,-,-,+,+,0.5760517799352751,0.2848,0.3811563169164882,0.5376
traditional,svm,-,-,-,-,-,-,+,+,-,+,+,-,+,-,+,-,0.7403065825067628,0.3284,0.4549736769188141,0.6066
traditional,svm,-,-,-,-,-,-,+,+,-,+,+,-,+,-,-,+,0.664364640883978,0.1924,0.2983870967741935,0.5476
traditional,svm,-,-,-,-,-,-,+,+,-,+,+,-,-,-,-,+,0.5913978494623656,0.286,0.3855486654084659,0.5442
traditional,svm,-,-,-,-,-,-,+,+,-,+,+,-,+,-,-,-,0.6741963509991312,0.3104,0.4250890167077513,0.5802
traditional,svm,-,-,-,-,-,-,+,+,-,+,-,+,+,-,+,+,0.7425742574257426,0.27,0.3960105602816075,0.5882
traditional,svm,-,-,-,-,-,-,+,+,-,+,-,+,-,-,+,+,0.6781857451403888,0.2512,0.3666082895504962,0.566
traditional,svm,-,-,-,-,-,-,+,+,-,+,-,+,+,-,+,-,0.7765625,0.3976,0.525925925925926,0.6416
traditional,svm,-,-,-,-,-,-,+,+,-,+,-,+,+,-,-,+,0.7380688124306326,0.266,0.3910614525139664,0.5858
traditional,svm,-,-,-,-,-,-,+,+,-,+,-,+,-,-,-,+,0.6852846401718582,0.2552,0.371903235208394,0.569
traditional,svm,-,-,-,-,-,-,+,+,-,+,-,+,+,-,-,-,0.7384731670445956,0.3908,0.5111169238817682,0.6262
traditional,svm,-,-,-,-,-,-,+,+,-,+,-,-,+,-,+,+,0.6361149110807114,0.186,0.2878365831012071,0.5398
traditional,svm,-,-,-,-,-,-,+,+,-,+,-,-,-,-,+,+,0.525706940874036,0.3272,0.4033530571992111,0.516
traditional,svm,-,-,-,-,-,-,+,+,-,+,-,-,+,-,+,-,0.7094774136403897,0.3204,0.4414439239459906,0.5946
traditional,svm,-,-,-,-,-,-,+,+,-,+,-,-,+,-,-,+,0.6338797814207651,0.1856,0.2871287128712871,0.5392
traditional,svm,-,-,-,-,-,-,+,+,-,+,-,-,-,-,-,+,0.552228875582169,0.332,0.4146889832625531,0.5314
traditional,svm,-,-,-,-,-,-,+,+,-,+,-,-,+,-,-,-,0.6448275862068965,0.2992,0.4087431693989071,0.5672
traditional,svm,-,-,-,-,-,-,+,+,-,-,+,+,+,-,+,+,0.7709205020920502,0.2948,0.4265046296296297,0.6036
traditional,svm,-,-,-,-,-,-,+,+,-,-,+,+,-,-,+,+,0.7282157676348547,0.2808,0.405311778290993,0.588
traditional,svm,-,-,-,-,-,-,+,+,-,-,+,+,+,-,+,-,0.787518573551263,0.424,0.5512220488819553,0.6548
traditional,svm,-,-,-,-,-,-,+,+,-,-,+,+,+,-,-,+,0.7665615141955836,0.2916,0.4224862358736598,0.6014
traditional,svm,-,-,-,-,-,-,+,+,-,-,+,+,-,-,-,+,0.7271784232365145,0.2804,0.4047344110854504,0.5876
traditional,svm,-,-,-,-,-,-,+,+,-,-,+,+,+,-,-,-,0.7541576283441793,0.4172,0.5372134947205769,0.6406
traditional,svm,-,-,-,-,-,-,+,+,-,-,+,-,+,-,+,+,0.6607142857142857,0.1924,0.2980173482032218,0.5468
traditional,svm,-,-,-,-,-,-,+,+,-,-,+,-,-,-,+,+,0.5721311475409836,0.2792,0.375268817204301,0.5352
traditional,svm,-,-,-,-,-,-,+,+,-,-,+,-,+,-,+,-,0.7383093525179856,0.3284,0.4545957918050942,0.606
traditional,svm,-,-,-,-,-,-,+,+,-,-,+,-,+,-,-,+,0.6598079561042524,0.1924,0.2979250541963456,0.5466
traditional,svm,-,-,-,-,-,-,+,+,-,-,+,-,-,-,-,+,0.569620253164557,0.27,0.3663500678426051,0.533
traditional,svm,-,-,-,-,-,-,+,+,-,-,+,-,+,-,-,-,0.6756756756756757,0.31,0.4250068549492733,0.5806
traditional,svm,-,-,-,-,-,-,+,+,-,-,-,+,+,-,+,+,0.7414364640883978,0.2684,0.3941262848751836,0.5874
traditional,svm,-,-,-,-,-,-,+,+,-,-,-,+,-,-,+,+,0.6742671009771987,0.2484,0.363051739257527,0.5642
traditional,svm,-,-,-,-,-,-,+,+,-,-,-,+,+,-,+,-,0.7749419953596288,0.4008,0.528341682045874,0.6422
traditional,svm,-,-,-,-,-,-,+,+,-,-,-,+,+,-,-,+,0.7350332594235033,0.2652,0.3897707231040564,0.5848
traditional,svm,-,-,-,-,-,-,+,+,-,-,-,+,-,-,-,+,0.6818181818181818,0.252,0.3679906542056075,0.5672
traditional,svm,-,-,-,-,-,-,+,+,-,-,-,+,+,-,-,-,0.7405446293494705,0.3916,0.5122972265829409,0.6272
traditional,svm,-,-,-,-,-,-,+,+,-,-,-,-,+,-,+,+,0.6335149863760218,0.186,0.2875695732838589,0.5392
traditional,svm,-,-,-,-,-,-,+,+,-,-,-,-,-,-,+,+,0.5101910828025478,0.3204,0.3936117936117936,0.5064
traditional,svm,-,-,-,-,-,-,+,+,-,-,-,-,+,-,+,-,0.7086267605633803,0.322,0.4427942794279428,0.5948
traditional,svm,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-,+,0.6342465753424658,0.1852,0.286687306501548,0.5392
traditional,svm,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,+,0.5266351989211059,0.3124,0.3921667085111725,0.5158
traditional,svm,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-,-,0.6471600688468159,0.3008,0.4107045330420535,0.5684
traditional,svm,-,-,-,-,-,-,+,-,+,+,+,+,+,-,+,+,0.7696969696969697,0.3048,0.436676217765043,0.6068
traditional,svm,-,-,-,-,-,-,+,-,+,+,+,+,-,-,+,+,0.7325819672131147,0.286,0.4113924050632911,0.5908
traditional,svm,-,-,-,-,-,-,+,-,+,+,+,+,+,-,+,-,0.793205317577548,0.4296,0.557343020238713,0.6588
traditional,svm,-,-,-,-,-,-,+,-,+,+,+,+,+,-,-,+,0.7639311043566362,0.3016,0.4324634356180097,0.6042
traditional,svm,-,-,-,-,-,-,+,-,+,+,+,+,-,-,-,+,0.7300613496932515,0.2856,0.4105807935595169,0.59
traditional,svm,-,-,-,-,-,-,+,-,+,+,+,+,+,-,-,-,0.760932944606414,0.4176,0.5392561983471075,0.6432
traditional,svm,-,-,-,-,-,-,+,-,+,+,+,-,+,-,+,+,0.6605633802816901,0.1876,0.2922118380062305,0.5456
traditional,svm,-,-,-,-,-,-,+,-,+,+,+,-,-,-,+,+,0.541958041958042,0.248,0.3402854006586169,0.5192
traditional,svm,-,-,-,-,-,-,+,-,+,+,+,-,+,-,+,-,0.7358490566037735,0.3276,0.4533628563520619,0.605
traditional,svm,-,-,-,-,-,-,+,-,+,+,+,-,+,-,-,+,0.6619915848527349,0.1888,0.2938064114534703,0.5462
traditional,svm,-,-,-,-,-,-,+,-,+,+,+,-,-,-,-,+,0.5487364620938628,0.2432,0.3370288248337029,0.5216
traditional,svm,-,-,-,-,-,-,+,-,+,+,+,-,+,-,-,-,0.6710182767624021,0.3084,0.4225815291860784,0.5786
traditional,svm,-,-,-,-,-,-,+,-,+,+,-,+,+,-,+,+,0.7441113490364025,0.278,0.4047757716948165,0.5912
traditional,svm,-,-,-,-,-,-,+,-,+,+,-,+,-,-,+,+,0.6702819956616052,0.2472,0.3611922852133256,0.5628
traditional,svm,-,-,-,-,-,-,+,-,+,+,-,+,+,-,+,-,0.7812982998454405,0.4044,0.532946758039009,0.6456
traditional,svm,-,-,-,-,-,-,+,-,+,+,-,+,+,-,-,+,0.7395048439181916,0.2748,0.4006999125109361,0.589
traditional,svm,-,-,-,-,-,-,+,-,+,+,-,+,-,-,-,+,0.6749192680301399,0.2508,0.3657042869641295,0.565
traditional,svm,-,-,-,-,-,-,+,-,+,+,-,+,+,-,-,-,0.7471867966991748,0.3984,0.5196973649882598,0.6318
traditional,svm,-,-,-,-,-,-,+,-,+,+,-,-,+,-,+,+,0.6277472527472527,0.1828,0.2831474597273853,0.5372
traditional,svm,-,-,-,-,-,-,+,-,+,+,-,-,-,-,+,+,0.4485025566106647,0.2456,0.3173946756267769,0.4718
traditional,svm,-,-,-,-,-,-,+,-,+,+,-,-,+,-,+,-,0.7069271758436945,0.3184,0.4390512961941533,0.5932
traditional,svm,-,-,-,-,-,-,+,-,+,+,-,-,+,-,-,+,0.6277472527472527,0.1828,0.2831474597273853,0.5372
traditional,svm,-,-,-,-,-,-,+,-,+,+,-,-,-,-,-,+,0.486286137879911,0.2624,0.3408677578591843,0.4926
traditional,svm,-,-,-,-,-,-,+,-,+,+,-,-,+,-,-,-,0.6469580119965724,0.302,0.4117807472047995,0.5686
traditional,svm,-,-,-,-,-,-,+,-,+,-,+,+,+,-,+,+,0.7679112008072654,0.3044,0.4359782297336006,0.6062
traditional,svm,-,-,-,-,-,-,+,-,+,-,+,+,-,-,+,+,0.7308868501529052,0.2868,0.4119505889112324,0.5906
traditional,svm,-,-,-,-,-,-,+,-,+,-,+,+,+,-,+,-,0.7939438700147711,0.43,0.5578619615983393,0.6592
traditional,svm,-,-,-,-,-,-,+,-,+,-,+,+,+,-,-,+,0.7623862487360971,0.3016,0.4322155345371167,0.6038
traditional,svm,-,-,-,-,-,-,+,-,+,-,+,+,-,-,-,+,0.7293156281920327,0.2856,0.4104627766599598,0.5898
traditional,svm,-,-,-,-,-,-,+,-,+,-,+,+,+,-,-,-,0.7613138686131387,0.4172,0.5390180878552971,0.6432
traditional,svm,-,-,-,-,-,-,+,-,+,-,+,-,+,-,+,+,0.6530898876404494,0.186,0.2895392278953923,0.5436
traditional,svm,-,-,-,-,-,-,+,-,+,-,+,-,-,-,+,+,0.5234042553191489,0.246,0.3346938775510204,0.511
traditional,svm,-,-,-,-,-,-,+,-,+,-,+,-,+,-,+,-,0.7339857651245552,0.33,0.4552980132450331,0.6052
traditional,svm,-,-,-,-,-,-,+,-,+,-,+,-,+,-,-,+,0.6536312849162011,0.1872,0.291044776119403,0.544
traditional,svm,-,-,-,-,-,-,+,-,+,-,+,-,-,-,-,+,0.5280797101449275,0.2332,0.3235294117647058,0.5124
traditional,svm,-,-,-,-,-,-,+,-,+,-,+,-,+,-,-,-,0.6721595836947094,0.31,0.424308787298111,0.5794
traditional,svm,-,-,-,-,-,-,+,-,+,-,-,+,+,-,+,+,0.7425213675213675,0.278,0.4045401629802096,0.5908
traditional,svm,-,-,-,-,-,-,+,-,+,-,-,+,-,-,+,+,0.6706521739130434,0.2468,0.3608187134502923,0.5628
traditional,svm,-,-,-,-,-,-,+,-,+,-,-,+,+,-,+,-,0.7806949806949807,0.4044,0.532806324110672,0.6454
traditional,svm,-,-,-,-,-,-,+,-,+,-,-,+,+,-,-,+,0.7373519913885899,0.274,0.3995333916593759,0.5882
traditional,svm,-,-,-,-,-,-,+,-,+,-,-,+,-,-,-,+,0.6771397616468039,0.25,0.3651767455448437,0.5654
traditional,svm,-,-,-,-,-,-,+,-,+,-,-,+,+,-,-,-,0.7481259370314842,0.3992,0.5206051121544079,0.6324
traditional,svm,-,-,-,-,-,-,+,-,+,-,-,-,+,-,+,+,0.6301369863013698,0.184,0.284829721362229,0.538
traditional,svm,-,-,-,-,-,-,+,-,+,-,-,-,-,-,+,+,0.4332129963898917,0.24,0.3088803088803089,0.463
traditional,svm,-,-,-,-,-,-,+,-,+,-,-,-,+,-,+,-,0.7035087719298245,0.3208,0.4406593406593406,0.5928
traditional,svm,-,-,-,-,-,-,+,-,+,-,-,-,+,-,-,+,0.6226158038147139,0.1828,0.2826221397649969,0.536
traditional,svm,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,+,0.4640179910044977,0.2476,0.3229003651538862,0.4808
traditional,svm,-,-,-,-,-,-,+,-,+,-,-,-,+,-,-,-,0.6482582837723024,0.3052,0.4150122382376938,0.5698
traditional,svm,-,-,-,-,-,-,+,-,-,+,+,+,+,-,+,+,0.7772020725388601,0.3,0.4329004329004329,0.607
traditional,svm,-,-,-,-,-,-,+,-,-,+,+,+,-,-,+,+,0.7368421052631579,0.28,0.4057971014492754,0.59
traditional,svm,-,-,-,-,-,-,+,-,-,+,+,+,+,-,+,-,0.7923133776792314,0.4288,0.5564495198546587,0.6582
traditional,svm,-,-,-,-,-,-,+,-,-,+,+,+,+,-,-,+,0.768025078369906,0.294,0.4252241828174718,0.6026
traditional,svm,-,-,-,-,-,-,+,-,-,+,+,+,-,-,-,+,0.7302423603793466,0.2772,0.4018556103218325,0.5874
traditional,svm,-,-,-,-,-,-,+,-,-,+,+,+,+,-,-,-,0.7574437182280319,0.4172,0.5380448800619035,0.6418
traditional,svm,-,-,-,-,-,-,+,-,-,+,+,-,+,-,+,+,0.6625,0.1908,0.2962732919254658,0.5468
traditional,svm,-,-,-,-,-,-,+,-,-,+,+,-,-,-,+,+,0.5524475524475524,0.2528,0.3468715697036224,0.524
traditional,svm,-,-,-,-,-,-,+,-,-,+,+,-,+,-,+,-,0.7373558118899733,0.3324,0.4582299421009098,0.607
traditional,svm,-,-,-,-,-,-,+,-,-,+,+,-,+,-,-,+,0.6652777777777777,0.1916,0.2975155279503105,0.5476
traditional,svm,-,-,-,-,-,-,+,-,-,+,+,-,-,-,-,+,0.5609973285841496,0.252,0.347778084460392,0.5274
traditional,svm,-,-,-,-,-,-,+,-,-,+,+,-,+,-,-,-,0.6739130434782609,0.31,0.4246575342465754,0.58
traditional,svm,-,-,-,-,-,-,+,-,-,+,-,+,+,-,+,+,0.742145178764897,0.274,0.4002337131171487,0.5894
traditional,svm,-,-,-,-,-,-,+,-,-,+,-,+,-,-,+,+,0.6793066088840737,0.2508,0.3663453111305872,0.5662
traditional,svm,-,-,-,-,-,-,+,-,-,+,-,+,+,-,+,-,0.7814671814671814,0.4048,0.5333333333333333,0.6458
traditional,svm,-,-,-,-,-,-,+,-,-,+,-,+,+,-,-,+,0.7387486278814489,0.2692,0.3946056874816769,0.587
traditional,svm,-,-,-,-,-,-,+,-,-,+,-,+,-,-,-,+,0.6817204301075269,0.2536,0.3696793002915451,0.5676
traditional,svm,-,-,-,-,-,-,+,-,-,+,-,+,+,-,-,-,0.7450682852807283,0.3928,0.5144054478784704,0.6292
traditional,svm,-,-,-,-,-,-,+,-,-,+,-,-,+,-,+,+,0.6285714285714286,0.1848,0.2856259659969088,0.5378
traditional,svm,-,-,-,-,-,-,+,-,-,+,-,-,-,-,+,+,0.4606413994169096,0.2528,0.3264462809917355,0.4784
traditional,svm,-,-,-,-,-,-,+,-,-,+,-,-,+,-,+,-,0.7120280948200176,0.3244,0.4457268480351746,0.5966
traditional,svm,-,-,-,-,-,-,+,-,-,+,-,-,+,-,-,+,0.6246612466124661,0.1844,0.2847436689314391,0.5368
traditional,svm,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,+,0.5022026431718062,0.2736,0.3542206110823407,0.5012
traditional,svm,-,-,-,-,-,-,+,-,-,+,-,-,+,-,-,-,0.6524701873935264,0.3064,0.4169842133913989,0.5716
traditional,svm,-,-,-,-,-,-,+,-,-,-,+,+,+,-,+,+,0.774294670846395,0.2964,0.42869540063639,0.605
traditional,svm,-,-,-,-,-,-,+,-,-,-,+,+,-,-,+,+,0.7335423197492164,0.2808,0.406132484813422,0.5894
traditional,svm,-,-,-,-,-,-,+,-,-,-,+,+,+,-,+,-,0.7905255366395263,0.4272,0.5546611269800052,0.657
traditional,svm,-,-,-,-,-,-,+,-,-,-,+,+,+,-,-,+,0.768025078369906,0.294,0.4252241828174718,0.6026
traditional,svm,-,-,-,-,-,-,+,-,-,-,+,+,-,-,-,+,0.729758149316509,0.2776,0.4022022602144306,0.5874
traditional,svm,-,-,-,-,-,-,+,-,-,-,+,+,+,-,-,-,0.7578181818181818,0.4168,0.5378064516129033,0.6418
traditional,svm,-,-,-,-,-,-,+,-,-,-,+,-,+,-,+,+,0.661134163208852,0.1912,0.2966180577102079,0.5466
traditional,svm,-,-,-,-,-,-,+,-,-,-,+,-,-,-,+,+,0.5374787052810903,0.2524,0.3434948285247686,0.5176
traditional,svm,-,-,-,-,-,-,+,-,-,-,+,-,+,-,+,-,0.7368421052631579,0.3304,0.456227561447114,0.6062
traditional,svm,-,-,-,-,-,-,+,-,-,-,+,-,+,-,-,+,0.6602209944751382,0.1912,0.2965260545905707,0.5464
traditional,svm,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-,+,0.5339892665474061,0.2388,0.3300165837479271,0.5152
traditional,svm,-,-,-,-,-,-,+,-,-,-,+,-,+,-,-,-,0.6753022452504318,0.3128,0.4275560415527611,0.5812
traditional,svm,-,-,-,-,-,-,+,-,-,-,-,+,+,-,+,+,0.7418300653594772,0.2724,0.398478642480983,0.5888
traditional,svm,-,-,-,-,-,-,+,-,-,-,-,+,-,-,+,+,0.6724324324324324,0.2488,0.3632116788321167,0.5638
traditional,svm,-,-,-,-,-,-,+,-,-,-,-,+,+,-,+,-,0.7799227799227799,0.404,0.5322793148880105,0.645
traditional,svm,-,-,-,-,-,-,+,-,-,-,-,+,+,-,-,+,0.7384615384615385,0.2688,0.3941348973607038,0.5868
traditional,svm,-,-,-,-,-,-,+,-,-,-,-,+,-,-,-,+,0.678494623655914,0.2524,0.367930029154519,0.5664
traditional,svm,-,-,-,-,-,-,+,-,-,-,-,+,+,-,-,-,0.743202416918429,0.3936,0.5146443514644351,0.6288
traditional,svm,-,-,-,-,-,-,+,-,-,-,-,-,+,-,+,+,0.6263440860215054,0.1864,0.2872996300863132,0.5376
traditional,svm,-,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,0.4407142857142857,0.2468,0.3164102564102564,0.4668
traditional,svm,-,-,-,-,-,-,+,-,-,-,-,-,+,-,+,-,0.7074652777777778,0.326,0.4463307776560789,0.5956
traditional,svm,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-,+,0.6234817813765182,0.1848,0.285097192224622,0.5366
traditional,svm,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,0.4730941704035874,0.2532,0.3298593017196456,0.4856
traditional,svm,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-,-,0.6536833192209992,0.3088,0.419451236077153,0.5726
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,+,+,-,+,+,0.7600827300930714,0.294,0.4239976925295645,0.6006
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,+,-,-,+,+,0.7220512820512821,0.2816,0.4051798561151079,0.5866
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,+,+,-,+,-,0.7878566203365033,0.4308,0.5570209464701319,0.6574
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,+,+,-,-,+,0.7515723270440252,0.2868,0.4151708164447018,0.596
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,+,-,-,-,+,0.7220512820512821,0.2816,0.4051798561151079,0.5866
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,+,+,-,-,-,0.7516245487364621,0.4164,0.535907335907336,0.6394
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,-,+,-,+,+,0.6386206896551724,0.1852,0.2871317829457364,0.5402
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,-,-,-,+,+,0.5078671328671329,0.2324,0.3188803512623491,0.5036
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,-,+,-,+,-,0.7182222222222222,0.3232,0.4457931034482758,0.5982
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,-,+,-,-,+,0.6354883081155434,0.1848,0.2863340563991323,0.5394
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,-,-,-,-,+,0.5258780036968577,0.2276,0.3176996091568955,0.5112
traditional,svm,-,-,-,-,-,-,-,+,+,+,+,-,+,-,-,-,0.6587091069849691,0.298,0.410355274029193,0.5718
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,+,+,-,+,+,0.7257889009793254,0.2668,0.3901725650775079,0.583
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,+,-,-,+,+,0.6713362068965517,0.2492,0.3634772462077013,0.5636
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,+,+,-,+,-,0.7723146747352496,0.4084,0.5342752485609629,0.644
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,+,+,-,-,+,0.7258771929824561,0.2648,0.388042203985932,0.5824
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,+,-,-,-,+,0.6781485468245425,0.252,0.3674540682414698,0.5662
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,+,+,-,-,-,0.7407407407407407,0.4,0.5194805194805194,0.63
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,-,+,-,+,+,0.6073871409028728,0.1776,0.2748375116063138,0.5314
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,-,-,-,+,+,0.4296241709653647,0.2332,0.3023074928701063,0.4618
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,-,+,-,+,-,0.6876075731497419,0.3196,0.4363735663571819,0.5872
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,-,+,-,-,+,0.6016371077762619,0.1764,0.2728116300649552,0.5298
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,0.4580498866213152,0.2424,0.3170285116400733,0.4778
traditional,svm,-,-,-,-,-,-,-,+,+,+,-,-,+,-,-,-,0.6345177664974619,0.3,0.407387289516567,0.5636
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,+,+,-,+,+,0.7590486039296794,0.2936,0.4234208249206808,0.6002
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,+,-,-,+,+,0.7186858316221766,0.28,0.4029936672423719,0.5852
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,+,+,-,+,-,0.7868131868131868,0.4296,0.5557567917205691,0.6566
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,+,+,-,-,+,0.7526315789473684,0.286,0.4144927536231884,0.596
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,+,-,-,-,+,0.718974358974359,0.2804,0.4034532374100719,0.5854
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,+,+,-,-,-,0.7491013659237958,0.4168,0.5355949627345156,0.6386
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,+,0.6377622377622377,0.1824,0.2836702954898911,0.5394
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,-,-,-,+,+,0.4849863512283894,0.2132,0.2961933870519588,0.4934
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,0.7169642857142857,0.3212,0.443646408839779,0.5972
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,-,+,-,-,+,0.6377622377622377,0.1824,0.2836702954898911,0.5394
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,+,0.471356783919598,0.1876,0.2683834048640915,0.4886
traditional,svm,-,-,-,-,-,-,-,+,+,-,+,-,+,-,-,-,0.6605263157894737,0.3012,0.4137362637362637,0.5732
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,+,+,-,+,+,0.7291440953412784,0.2692,0.3932223196026877,0.5846
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,+,-,-,+,+,0.6684607104413348,0.2484,0.3622047244094488,0.5626
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,+,+,-,+,-,0.7716236722306525,0.4068,0.532739654269251,0.6432
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,+,+,-,-,+,0.7265795206971678,0.2668,0.3902867173785839,0.5832
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,+,-,-,-,+,0.6787620064034151,0.2544,0.3700901949374454,0.567
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,+,+,-,-,-,0.7396449704142012,0.4,0.5192107995846315,0.6296
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,-,+,-,+,+,0.6030013642564802,0.1768,0.2734302505412929,0.5302
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,0.4031296572280178,0.2164,0.2816241540864133,0.448
traditional,svm,-,-,-,-,-,-,-,+,+,-,-,-,+,-,+,-,0.6857876712328768,0.3204,0.4367502726281352,0.5868
